"Ticker","Book Value per Share","PE ratio","PB ratio","Enterprise Value over EBITDA","returnOnEquity","assetTurnover","Dividend Yield","interestCoverage","Free Cash Flow Yield","EPS Diluted Growth","debtEquityRatio","currentRatio","Market Cap","EBITDA Margin","Profit Margin","operatingCashFlowSalesRatio","Revenue Growth","Price Variation","Class"
"SE",-0.707,0,NA,NA,4.0143,0.377151317,0,-29.5849,-0.173,-0.0441,-4.4421,1.442,3882760000,-1.024,-1.162,-0.598838165,0.9966,-263.9819052,"0"
"SE",-0.734,0,NA,NA,1.7734,0.711584581,0,-9317.3043,-0.0749,-1.0635,-0.0148,1.175,4358350000,-0.506,-0.645,-0.294561287,0.1833,-18.01968182,"0"
"SE",2.31,0,NA,NA,-1.1796,0.20831573,0,-19.7441,-0.0749,-1.0923,1.5342,2.698,4358350000,-1.164,-1.353,-0.625867356,0.1982,-12.99001156,"0"
"SEAC",1.988,0,1.2255,0,-1.0246,0.721953699,0,0,-0.3406,-0.4366,0,2.529,85201077.94,-0.601,-0.85,-0.338182469,-0.2168,-68.2619652,"0"
"SEAC",3.91,0,1.6078,0,-0.364,0.60219847,0,0,-0.1068,-0.6905,0,2.394,210590062.5,-0.379,-0.446,-0.174424256,-0.0731,-59.1093126,"0"
"SEAC",5.219,0,1.36,0,-0.1607,0.543604692,0,0,-0.0655,-8.3333,0,3.883,232069771.3,-0.171,-0.238,-0.115554208,-0.2111,-65.77380916,"0"
"SEAC",6.249,0,1.9284,44.9217,-0.0148,0.575802891,0,0,0.0129,0.8475,0,3.927,392795749.8,0.041,-0.021,0.050328392,-0.0691,7.496009436,"1"
"SEAC",2.421,8.7632,1.3793,11.9176,0.1575,0.672647281,0,0,0.1051,1.1863,0,2.636,118227890.4,0.074,0.168,0.161299164,-0.0421,193.0070078,"1"
"SEDG",-48.338,0,0,44.6406,0.158,1.776274034,0,5.5452,-0.0205,0.2568,-0.1496,0.95,858295879.5,-0.123,-0.16,0.090483947,0.6855,36.08695187,"1"
"SEDG",NA,0,0,44.6406,NA,0,0,-6.5917,-0.0205,NA,NA,4.820827126,858295879.5,NA,NA,NA,NA,184.4696953,"1"
"SEDG",14.025,121.1667,2.5917,41.9087,0.1265,1.063535062,0,-152.3546,2e-04,1.0353,0,2.75,1422665537,0.094,0.065,0.161591987,1.4402,-55.71428708,"0"
"SEDG",9.417,19.1206,4.1493,14.1967,0.2118,0.946577681,0,-9.9461,0.0704,0.0694,0,3.674,1636638828,0.162,0.139,0.22513158,0.2393,-7.752958797,"0"
"SEDG",12.433,12.3158,2.8624,8.5646,0.2291,0.971761752,0,61.0392,0.0937,0.4541,0.0358,3.001,1605879932,0.163,0.137,0.201740862,0.5439,163.0428557,"1"
"SFUN",7.699,11.9968,NA,NA,0.4003,0.402973446,0.1353,20.3452,-0.088,-0.1893,0.918,2.359,1.648e+09,0.518,0.36,0.305113803,0.1028,-8.055837291,"0"
"SFUN",10.024,0,NA,NA,-0.0177,0.385485519,0.0257,-0.2713,-0.088,-1.0627,0.919,1.412,1.648e+09,0.012,-0.017,-0.187097716,0.257,-51.47928997,"0"
"SFUN",5.204,0,NA,NA,-0.3482,0.567490477,0,-5.9574,-0.088,-9.0556,1.1767,1.14,1.648e+09,-0.108,-0.185,0.143213977,0.0372,-67.56756912,"0"
"SFUN",8.359,106.6,NA,NA,0.0294,0.22211968,0,3.6713,-0.088,1.1326,0.8764,1.286,1.648e+09,0.196,0.049,0.285595639,-0.5152,-73.17073097,"0"
"SFUN",6.699,0,NA,NA,-0.1933,0.166087492,0,-5.1092,-0.088,-6.375,1.1362,1.113,464750000,-0.269,-0.379,0.181525068,-0.318,-59.4326267,"0"
"SGH",5.22,0,3.525,8.5768,-0.0946,1.585930404,0,1.0726,-0.0475,0.6597,2.1517,1.447,398873801.6,0.085,-0.01,-0.00122555,0.4245,-16.96952647,"0"
"SGH",8.486,6.0867,3.9505,5.0034,0.6384,1.915716108,0,8.1969,0.0577,11.551,1.1308,1.765,735924820.9,0.142,0.093,0.052689241,0.6929,21.25278848,"1"
"SGLB",0.313,0,6.3203,0,-2.2485,0.516977654,0,-53.6096,-0.3215,-0.2963,0.575,1.139,6173564.33,-2.046,-2.273,-2.030493925,-0.2174,-9.137059094,"0"
"SGLB",0.252,0,5.9622,0,-3.212,0.159824256,0,-1404.4874,-0.2944,0.19,0.0288,2.512,13050306,-13.84,-14.384,-9.684052458,-0.3938,-35.29257019,"0"
"SGLB",0.684,0,3.2995,0,-1.469,0.18883207,0,-26.3367,-0.2669,-0.4286,0.0332,6.938,10145099.65,-6.342,-6.902,-4.115743102,-0.3367,-35.89743355,"0"
"SGLB",1.247,0,10.8965,0,-0.8187,0.131893756,0,0,-0.0411,0,0,8.935,41422147,-5.638,-5.679,-1.619323411,-0.4879,-25.6944438,"0"
"SGLB",0.989,0,10.8406,0,-0.5509,0.387207457,0,0,-0.0401,0.73,0,17.093,33362321.8,-1.237,-1.374,-1.020774856,1.2503,-84.11764672,"0"
"SGMA",13.984,0,0.4859,25.4317,-0.0551,1.72506209,0,-1.7984,-0.3044,-3.3333,0.7491,2.021,28579449.24,0.01,-0.012,-0.017863763,0.0977,-49.25926439,"0"
"SGMA",14.007,36.5909,0.5767,8.0332,0.0159,1.664446601,0,2.5763,-0.236,-0.6944,0.6362,2.17,32672832.85,0.036,0.004,-0.0126326,0.0348,-34.30555355,"0"
"SGMA",13.958,13.9459,0.7429,7.3324,0.0527,1.773086937,0,3.8827,-0.1559,5,0.5327,2.247,41105664.24,0.04,0.013,0.008795302,0.1212,-13.7462287,"0"
"SGMA",14.78,16.6667,0.3723,5.8043,0.0225,1.67588757,0,3.1989,-0.1546,-0.3265,0.5272,1.961,23027471.5,0.035,0.005,-0.000212184,-0.0021,-76.89282314,"0"
"SGMA",14.425,12.2,0.4238,4.818,0.0347,1.856712026,0,4.4679,0.4026,1.2273,0.4716,2.046,25450596.9,0.04,0.008,0.05236961,0.1028,120.479293,"1"
"SGOC",19.579,0,NA,NA,-0.0269,0.467083725,0,-2.2138,NA,-1.2704,0.0012,12.58,NA,-0.015,-0.053,-0.249456396,-0.7849,-47.29729991,"0"
"SGOC",17.689,0,NA,NA,-0.0311,0.022110449,0,-41.4211,NA,-0.0377,0.0279,0.131,NA,-1.227,-1.259,-0.396668402,-0.9556,-123.2142927,"0"
"SGOC",11.678,0,NA,NA,-0.0582,0.050552497,0,-356.4667,NA,-0.2364,0,0.909,NA,-0.805,-0.996,-0.212862498,1.6387,-71.73333486,"0"
"SGOC",7.39,0,NA,NA,-0.1338,0.000518014,0,-888.5385,NA,-0.4559,0,1.685,NA,-198.961,-219.882,-156.4117647,-0.9899,-27.96609647,"0"
"SGOC",3.936,0,NA,NA,-0.0896,0.008279143,0,-63.0556,NA,0.6465,0.0049,7.628,NA,-6.394,-7.83,-22.89493671,29.9804,-7.954544685,"0"
"SHOP",1.739,0,NA,NA,-0.3294,1.103211371,0,0,NA,-3.3846,0,3.458,NA,-0.168,-0.212,-0.007627264,1.0898,51.76470139,"1"
"SHOP",3.165,0,NA,NA,-0.0962,0.842112822,0,0,NA,0.4737,0,5.437,NA,-0.056,-0.092,0.076771279,0.9543,66.67962705,"1"
"SHOP",4.887,0,NA,NA,-0.0861,0.793647234,0,0,NA,-0.4,0,6.356,NA,-0.055,-0.091,0.036002877,0.897,135.87109,"1"
"SHOP",10.453,0,NA,NA,-0.04,0.604638799,0,0,NA,0,0,10.825,NA,-0.025,-0.059,0.01173467,0.7294,31.24466751,"1"
"SHOP",19.785,0,NA,NA,-0.0309,0.475978419,0,0,NA,-0.4524,0,15.352,NA,-0.035,-0.06,0.008687801,0.594,188.9389309,"1"
"SILC",14.022,17.3094,NA,NA,0.145,0.617645137,0.0284,0,0.164,-0.1532,0,4.395,290752000,0.242,0.193,0.273518288,0.0317,-7.24091572,"0"
"SILC",15.523,13.3304,NA,NA,0.1464,0.590994157,0.033,0,0.164,0.1232,0,3.973,290752000,0.256,0.2,0.160591264,0.0941,32.11459692,"1"
"SILC",16.529,22.5936,NA,NA,0.1082,0.685257141,0.0247,0,0.164,-0.2119,0,5.75,290752000,0.197,0.131,-0.026976392,0.2128,-77.14896147,"0"
"SILC",18.884,25.6044,NA,NA,0.1542,0.77293468,0.0134,0,0.164,0.6163,0,6.481,290752000,0.234,0.173,0.011202164,0.2526,-53.13841232,"0"
"SILC",20.941,18.0289,NA,NA,0.0926,0.733693178,0,0,0.164,-0.3305,0,4.832,264111460,0.156,0.109,0.341510097,0.0641,-7.172769685,"0"
"SIMO",9.037,17.9167,NA,NA,0.1462,0.789348328,0.0254,532.2982,0.0268,0.65,0.0016,5.18,1891196440,0.234,0.154,0.237537285,0.2841,25.44157577,"1"
"SIMO",9.978,17.8182,NA,NA,0.1749,0.810759198,0.0191,1671.2128,0.0268,0.303,8e-04,3.57,1891196440,0.242,0.167,0.182525734,0.2488,39.64980161,"1"
"SIMO",12.568,14.193,NA,NA,0.2506,0.9176933,0.0145,1092.5748,0.0268,0.814,0.057,3.267,1891196440,0.27,0.199,0.225782438,0.5393,20.44914492,"1"
"SIMO",13.845,26.0519,NA,NA,0.1517,0.754475792,0.0163,235.0449,0.0268,-0.3333,0.0517,3.209,1891196440,0.215,0.143,0.198471926,-0.0589,-35.84625506,"0"
"SIMO",14.773,12.6838,NA,NA,0.1842,0.788487899,0.0348,291.6376,0.0268,0.3077,6e-04,4.386,1247865000,0.236,0.185,0.204096178,0.0133,50.65921016,"1"
"SINA",33.037,13.7537,NA,NA,0.0824,0.172894758,0,0,0.0131,2.9848,0.3728,6.466,7063080000,0.358,0.276,0.157781054,0.2161,30.65326562,"1"
"SINA",42.586,114.8837,NA,NA,0.01,0.20212984,0,0,0.0131,-0.8479,0.31,1.969,7063080000,0.083,0.029,0.37260083,0.3754,26.88374266,"1"
"SINA",38.116,19.3344,NA,NA,0.084,0.240598907,0,0,0.0131,6.525,0.0695,2.735,7063080000,0.272,0.218,0.430336122,0.1706,62.13027201,"1"
"SINA",39.937,49.2864,NA,NA,0.055,0.272360566,0,0,0.0131,-0.3056,0.3943,3.223,7063080000,0.167,0.099,0.376473277,0.5364,-50.53029675,"0"
"SINA",38.662,29.9665,NA,NA,0.0462,0.358188094,0,0,0.0131,-0.1866,0.3541,2.914,3701160000,0.14,0.06,0.147527874,0.3311,-27.06849259,"0"
"SLAB",19.825,44.966,3.3438,31.5939,0.0744,0.64484898,0,25.9308,0.0428,1.1014,0.0877,3.514,2759528456,0.115,0.088,0.184783824,0.0819,33.58548425,"1"
"SLAB",24.729,40.6237,3.1829,29.1506,0.0783,0.53453065,0,4.6641,0.0438,0.7431,0.3324,5.707,3400524931,0.124,0.096,0.199871698,0.1293,46.36548017,"1"
"SLAB",22.452,81.8919,4.0686,32.5815,0.0494,0.500863798,0,6.4433,0.0458,-0.2483,0.3587,5.838,3869170772,0.138,0.061,0.246493867,0.1021,-13.30033417,"0"
"SLAB",17.642,52.8295,2.5896,26.6019,0.0502,0.595364684,0,16.5485,0.0641,-0.2368,0.1154,3.236,1970299152,0.104,0.061,0.221430827,0.07,37.04406406,"1"
"SLP",0.954,35.1053,7.0623,22.0131,0.196,0.546254479,0.0285,0,0.013,0,0,8.289,109006502.7,0.398,0.264,0.462979632,0.138,50.73980251,"1"
"SLP",1.842,40.0962,11.3579,27.1001,0.2799,0.685471315,0.0115,67.2529,0.0192,0.5152,0,3.693,362062001.4,0.439,0.301,0.313052786,0.229,47.44966451,"1"
"SLP",1.497,42.6471,9.6972,23.4159,0.2243,0.626755808,0.0138,216.7816,0.0213,0.1379,0,6.202,250057517,0.431,0.24,0.284935114,0.2086,28.86664683,"1"
"SLP",1.335,29.7241,6.4893,15.1556,0.2178,0.718050312,0.0232,0,0.0284,0.2609,0,5.975,146987929.7,0.459,0.248,0.271138974,0.0905,81.74848367,"1"
"SLP",1.158,29.3478,5.8463,17.8631,0.1968,0.669766553,0.0296,0,0.0517,0.2778,0,3.192,114021789.8,0.322,0.21,0.389641497,0.598,2.352747867,"1"
"SMCI",15.991,17.8623,1.5549,11.3795,0.0864,1.640076429,0,40.6904,-0.1046,-0.0719,0.2087,1.875,1200282253,0.044,0.027,-0.038708551,0.1168,-35.66433706,"0"
"SMCI",10.758,20.379,2.425,12.5102,0.1155,1.793298642,0,106.144,-0.03,1.4167,0.0987,2.104,1135407431,0.073,0.047,-0.023601161,0.332,-18.60464985,"0"
"SMCI",8.275,22.3333,1.9734,11.6494,0.0882,1.84246633,0,64.251,-0.0083,-0.2796,0.0968,2.185,667103933,0.059,0.037,0.004456101,0.262,-29.42700676,"0"
"SMCI",14.535,16.5667,1.7289,9.138,0.1035,1.867439149,0,68.3802,0.0614,-0.2486,0.1344,2.33,1202626585,0.055,0.032,0.048533003,0.1385,-26.43233833,"0"
"SMIT",2.672,0,0.8534,0,-0.1893,1.212835323,0,0,-0.1183,-16,0,4.879,6830674.8,-0.107,-0.13,-0.070156888,-0.1059,-65.06024486,"0"
"SMIT",2.78,38.1667,0.9628,15.926,0.0221,1.230550165,0,0,-0.1104,1.1667,0,5.659,9147508.05,0.032,0.015,-0.072209422,0.1202,-45.66036816,"0"
"SMIT",3.209,0,0.8926,0,-0.0561,1.121033599,0,0,-0.0503,0,0,7.175,8524093.5,-0.017,-0.044,-0.032335556,-0.0255,-10.70233887,"0"
"SMIT",2.329,0,0.7471,0,-0.1538,1.376545577,0,0,-0.0285,0.2941,0,3.716,5212883.4,-0.067,-0.087,-0.011960983,0.061,4.832709043,"1"
"SMIT",3.167,0,0.8651,35.0464,-0.0099,1.176978341,0,0,0.0415,0.8333,0,5.676,8208793.4,0.014,-0.007,0.029852574,0.077,-35.57312199,"0"
"SMSI",0.256,0,6.85,0,-5.0157,1.97337154,0,-48.7508,-0.5729,-3.9231,0.8467,1.437,20951507.2,-0.492,-0.543,-0.40740216,-0.2853,67.05881379,"1"
"SMSI",0.339,0,8.763,0,-1.4585,1.655545147,0,-5.4348,-0.1874,0.6172,0.8229,1.646,39995068.4,-0.225,-0.29,-0.322930269,-0.1863,35.71428632,"1"
"SMSI",1.466,0,2.9355,0,-0.7918,1.350091274,0,-2349,-0.1616,0.6184,0,2.581,43706349.24,-0.238,-0.319,-0.185213229,-0.1335,-23.15789176,"0"
"SMSI",0.921,0,1.954,0,-0.1332,1.042931397,0,-4.7775,-0.0676,0.7143,0,5.937,45048832.2,-0.056,-0.104,-0.109339928,0.1441,104.1025601,"1"
"SMSI",1.38,0,2.1156,0,-0.1855,1.614309647,0,2535,-0.0053,0.7759,0,3.021,33648655.04,-0.016,-0.066,-0.001392158,0.0684,-46.23287632,"0"
"SMTC",10.072,66.6364,3.6546,20.1635,0.0548,0.541407252,0,8.4868,0.0313,-0.3494,0.3406,3.655,2432036020,0.198,0.062,0.189649688,0.0801,14.62621837,"1"
"SMTC",9.251,39.4048,3.5938,16.3533,0.0903,0.538061692,0,8.8559,0.039,3.8824,0.3981,3.565,2172579172,0.238,0.1,0.216090484,0.1103,31.81034465,"1"
"SMTC",8.216,65.1905,3.3154,19.0846,0.0507,0.60024359,0,7.1574,0.0408,1.168,0.4594,3.672,1827672142,0.174,0.05,0.190290114,-0.0623,66.84293755,"1"
"SMTC",7.942,0,2.8793,0,-0.3069,0.626991169,0,-6.0695,0.0516,-4.9355,0.5446,3.549,1568424983,-0.027,-0.276,0.19829506,0.0279,-32.57305618,"0"
"SMTC",8.043,114.6667,2.5355,17.963,0.0218,0.537805658,0,3.6063,0.0665,-0.5854,0.4881,3.285,1339551852,0.157,0.023,0.208225303,-0.1213,7.378337059,"1"
"SMTX",1.136,0,1.7237,0,-0.4113,1.993114407,0,-7.0676,-0.3042,-46,1.0723,1.324,32809134.15,-0.02,-0.056,-0.063541884,-0.1706,-109.2307602,"0"
"SMTX",1.684,0,2.4222,22.7355,-0.0139,0.976969253,0,1.0735,-0.1291,0.9574,2.9077,1.252,94171614.24,0.038,-0.002,-0.036029075,0.5523,-28.17796069,"0"
"SMTX",1.571,0,1.1204,12.8408,-0.1504,2.578042701,0,-0.2144,0.106,0.6842,0.9002,1.145,28894405.76,0.016,-0.017,0.021852592,-0.1556,-11.42857415,"0"
"SMTX",1.601,0,0.9062,5.7367,-2e-04,2.691325192,0,1.5655,0.3445,1,0.6267,1.272,23805050.2,0.026,0,0.049307394,-0.0348,25.99999905,"1"
"SNAP",1.777,0,3.2674,0,-0.5434,0.434929955,0,-320.8706,-0.112,0.6712,0,5.726,7135003778,-0.981,-1.064,-0.58446045,0.4309,-182.0379971,"0"
"SNAP",2.566,0,6.2168,0,-1.1513,0.241102758,0,-1001.1435,-0.0455,-3.6094,0,6.835,18003701890,-4.12,-4.176,-0.890560507,1.0395,-63.14381071,"0"
"SNAP",1.88,0,13.0203,0,-0.3388,0.234782841,0,-365.3785,-0.0286,-0.2549,0,7.528,26073296930,-1.214,-1.272,-1.511179731,5.895,-40.31862774,"0"
"SNCR",4.69,0,1.2966,0,-1.2903,0.463329802,0,-52.2767,-0.2201,-1.4694,0.6513,1.208,260792515.1,-0.49,-0.827,-0.096271471,-0.1902,-24.48330638,"0"
"SNCR",10.378,0,0.8852,75.9396,-0.2361,0.416776896,0,-1.5874,-0.0941,-10.0741,0.5153,1.927,419967026.3,0.013,-0.272,-0.045352308,-0.0561,-32.74918084,"0"
"SNCR",13.091,43.6042,3.2558,18.1957,0.0735,0.356158049,0,11.3945,0.0076,0.6552,0.4521,5.043,1777165840,0.309,0.127,0.284154624,-0.1196,-15.06750258,"0"
"SNCR",14.422,503.2857,2.4787,20.3747,0.0051,0.368789026,0,1.1269,0.0204,-0.9271,0.3906,5.075,1554505747,0.208,0.008,0.24690185,0.2124,-13.683588,"0"
"SNCR",12.165,144.1852,3.2182,22.3259,0.0225,0.404318865,0,-1.8764,0.0308,2.8571,0.5054,2.018,1764573959,0.19,0.028,0.245274388,0.1442,-77.03570637,"0"
"SNE",20.5516,0,NA,NA,-0.0568,0.506548052,1e-04,-0.4402,0.1629,-3.9502,0.5732,0.0085,64591920000,5e-04,-2e-04,0.0855019,0.0465,20.08659374,"1"
"SNE",16.9841,0,NA,NA,-0.0544,0.51886499,0,-0.5783,0.1629,0.2241,0.4029,0.0074,64591920000,4e-04,-1e-04,0.09185139,-0.0924,14.04592157,"1"
"SNE",16.9189,24.1888,NA,NA,0.06,0.486146608,0,10.5935,0.1629,2.1099,0.3627,0.0077,64591920000,7e-04,2e-04,0.092414954,0.0535,59.82427846,"1"
"SNE",16.419,64.3579,NA,NA,0.0293,0.430521553,0,14.569,0.1629,-0.5092,0.4803,0.0075,64591920000,6e-04,1e-04,0.106208529,-0.0493,5.97665323,"1"
"SNE",18.9592,14.1284,NA,NA,0.1654,0.448137472,0,48.3658,0.1629,5.4687,0.4533,0.0081,64591920000,0.001,5e-04,0.146766578,0.089,40.60682816,"1"
"SNPS",23.344,30.8724,3.8565,22.7836,0.1243,0.507821543,0,0,0.0244,2.2045,0.1349,0.734,13303093220,0.184,0.139,0.135925702,0.1454,65.61569529,"1"
"SNPS",21.771,95.0769,3.9738,21.1253,0.0417,0.504942727,0,0,0.0432,-0.4913,0.044,1.042,12999427803,0.21,0.05,0.232878145,0.1248,-2.080670628,"0"
"SNPS",20.225,34.5342,2.4989,14.395,0.0721,0.444377127,0,0,0.0514,-0.128,0.0654,0.931,7862868261,0.22,0.101,0.220835595,0.0898,31.03295416,"1"
"SNPS",21.018,33.6989,2.8156,15.0278,0.0835,0.462283066,0,0,0.0574,0.2098,0.0642,1.001,8975908736,0.221,0.11,0.242157792,0.0804,43.57419471,"1"
"SNPS",19.71,24.5389,2.0969,11.7749,0.0848,0.430839165,0,0,0.0695,0.038,0.0245,1.085,6385731203,0.226,0.126,0.26778153,0.0485,5.823671056,"1"
"SOFO",-1.736,0,0,0,1.5051,2.543178974,0,-26.4509,-0.1822,-1.2821,-0.4046,0.653,8112825.6,-0.41,-0.36,-0.018469199,-0.0404,94.0298388,"1"
"SOFO",1.846,0,4.5746,0,-0.5658,1.047582105,0,-10.8763,-0.105,-0.5522,0.7354,0.967,36655416,-0.049,-0.124,-0.085740146,0.0176,-3.320314064,"0"
"SOFO",2.711,0,3.5557,204.0804,-0.2489,1.034861219,0,-6.4113,-0.0226,-2.35,0.4323,1.001,41900723.92,0.006,-0.079,-0.002428133,0.2909,-33.5443046,"0"
"SOFO",0.703,0,4.5899,0,-1.6161,1.269572577,0,-9.3394,-0.0117,-0.5395,1.0985,0.717,14310420.75,-0.073,-0.145,0.018638889,-0.052,-76.19047723,"0"
"SOFO",1.484,0,3.9337,0,-0.5091,1.147905205,0,-4.1313,0.0537,0.2692,0.7276,0.807,25631157.79,-0.007,-0.087,0.045187623,0.0416,-33.84615683,"0"
"SOGO",-0.02,921.6667,NA,NA,-0.7181,1.25835623,0,0,0.1182,3.75,0,1.004,593250000,0.138,0.042,0.227869741,0.1159,-4.611204845,"0"
"SOGO",0.232,540.9091,NA,NA,0.0905,0.687609573,0,0,0.1182,0.8182,0,2.716,593250000,0.161,0.064,0.200775686,0.3754,-55.88235153,"0"
"SOGO",0.253,210,NA,NA,0.0981,0.768474287,0,0,0.1182,0.25,0,2.678,593250000,0.144,0.088,0.128948066,0.2376,-17.72151866,"0"
"SOHU",31.238,0,1.2123,NA,-0.1387,0.583561823,0,-23.3972,-0.1698,-8.4255,0.0212,2.137,1383330000,0.033,-0.1,0.09101972,0.1948,-9.099581504,"0"
"SOHU",32.152,0,1.277,NA,-0.04,0.636741444,0,4.8054,-0.1698,0.702,0.2776,1.674,1383330000,0.14,-0.026,0.261243793,0.1578,-36.7251708,"0"
"SOHU",25.67,0,0.8838,NA,-0.2255,0.643771673,0,-148.6674,-0.1698,-3.4167,0,1.985,1383330000,0.002,-0.136,0.145186318,-0.148,-21.97523173,"0"
"SOHU",19.317,0,0.9754,NA,-0.7387,0.549079602,0,-67.8302,-0.1698,-1.4528,0.0816,2.276,1383330000,-0.029,-0.298,0.100854827,0.1276,-61.78148447,"0"
"SOHU",15.114,0,1.1506,NA,-0.2719,0.570872779,0,-8.8936,-0.1698,0.7112,0.2202,1.958,679380000,-0.002,-0.085,0.044622255,0.0119,-37.36694641,"0"
"SOL",6.64,0,NA,NA,-0.2488,0.935584174,0,0.3068,-2.0188,0.8803,5.8653,0.643,95931360,0.067,-0.022,-0.077930958,0.0275,-18.05555868,"0"
"SOL",5.485,0,NA,NA,-0.0453,0.086406628,0,-1.5499,-2.0188,0.8824,6.5548,0.578,95931360,0.004,-0.044,0.018994148,-0.9255,-64.83516579,"0"
"SOL",3.271,0,NA,NA,-0.5246,0.073965742,0,-17.7632,-2.0188,-7.5,0.4359,0.561,95931360,-0.377,-0.431,0.342015651,-0.308,-18.15384351,"0"
"SOL",3.665,2.2692,NA,NA,0.3808,0.306745218,0,9.8356,-2.0188,1.7647,1.1784,1.171,95931360,0.419,0.335,0.178978326,0.2791,-59.66101566,"0"
"SOL",2.381,0,NA,NA,0.0194,0.256561209,0,1.1805,-2.0188,-1,1.8063,1.011,45317580,0.193,0.018,-0.527171572,-0.0589,13.59999657,"1"
"SPI",347.978,0,NA,NA,-0.8677,0.268486548,0,-18.8518,NA,-149,1.2302,0.831,NA,-0.889,-0.97,-0.816324602,1.0789,-88.56693491,"0"
"SPI",-26.301,0,NA,NA,13.0791,0.316739355,0,-61.9908,NA,-0.1333,-10.9259,0.467,NA,-1.851,-1.926,-0.636725363,-0.3984,-65.82887911,"0"
"SPI",-149.041,0,NA,NA,0.8952,0.382968129,0,-10.2456,NA,0.6176,-0.6262,0.34,NA,-0.67,-0.75,-0.095786702,0.0604,-86.68740235,"0"
"SPI",-5.399,0,NA,NA,3.1324,0.665412657,0,-0.7929,NA,0.8692,-16.5366,0.444,NA,-0.03,-0.098,0.063783026,0.0334,123.0215867,"1"
"SPLK",7.471,0,10.6068,0,-0.1007,0.290891072,0,352.12,0.0078,-0.6304,0,4.777,8262975824,-0.24,-0.261,0.244026396,0.5211,0.034020169,"1"
"SPLK",6.79,0,8.0298,0,-0.2669,0.361338557,0,285.9337,0.0139,-1.4133,0,2.884,6469368246,-0.45,-0.482,0.230618242,0.4899,-11.27493465,"0"
"SPLK",6.781,0,7.0997,0,-0.3244,0.434941461,0,160.4238,0.0168,-0.2155,0,2.445,6212854699,-0.402,-0.417,0.232815457,0.4825,57.79046922,"1"
"SPLK",8.089,0,11.6047,0,-0.1681,0.61190262,0,-20.4761,0.0186,0.4749,0,2.304,13066513332,-0.106,-0.145,0.200823141,0.3874,44.95741842,"1"
"SPLK",6.013,0,9.7603,0,-0.4315,0.549047858,0,-38.9992,0.0199,-0.1773,0,2.038,7849332268,-0.319,-0.368,0.213905999,0.4116,21.03197714,"1"
"SPNS",3.86,23.7742,NA,NA,0.0814,0.675142575,0,0,0.0374,0.1111,0,2.104,4.83e+08,0.15,0.092,0.136938711,0.163,43.46675021,"1"
"SPNS",3.795,24.2857,NA,NA,0.1106,0.766232855,0.0441,0,0.0374,0.3667,0,2.092,4.83e+08,0.182,0.108,0.217845676,0.179,42.05621821,"1"
"SPNS",3.97,36.725,NA,NA,0.0999,0.838429946,0.0136,0,0.0374,-0.0244,0,2.517,4.83e+08,0.162,0.089,0.120444979,0.1646,-20.24561736,"0"
"SPNS",4.08,1205,NA,NA,0.0018,0.720504043,0.0166,0,0.0374,-0.975,0.3913,1.867,4.83e+08,0.051,0.001,0.034354406,0.2452,-6.913290306,"0"
"SPNS",4.04,39.3929,NA,NA,0.0686,0.764670793,0.0181,0,0.0374,27,0.3903,1.603,551500000,0.134,0.048,0.095613844,0.0762,112.4005151,"1"
"SPRT",3.113,0,0.8241,0.416,-0.2784,0.917163724,0,0,-0.2545,0.4161,0,6.891,47198406.45,-0.242,-0.259,-0.185695751,-0.2027,-5.098037407,"0"
"SPRT",3.924,0,0.7756,0.3783,-0.379,0.948964316,0,0,-0.1333,-6.8421,0,8.256,55262745.9,-0.358,-0.35,-0.070707201,-0.0682,-15.68627348,"0"
"SPRT",3.028,0,0.8031,13.4222,-0.027,0.93423772,0,0,-0.0942,0.908,0,8.859,45286863.6,-0.005,-0.025,-0.069909017,-0.025,-1.652896342,"0"
"SPRT",5.334,0,1.1943,0,-0.0364,0.768527693,0,0,0.0108,-1.3333,0,8.924,114138439.2,-0.03,-0.042,0.01756817,-0.0587,-50.97087234,"0"
"SPRT",2.544,0,0.9731,0.3689,-0.19,1.076609907,0,0,0.0126,-5,0,3.957,46526799.18,-0.122,-0.131,0.011445168,0.1568,-14.97210197,"0"
"SPSC",6.706,250.75,5.2724,62.3655,0.0209,0.605652368,0,0,0.0049,0.6875,0,6.882,1167252835,0.105,0.029,0.091024363,0.2389,3.08259033,"1"
"SPSC",7.354,239.6207,4.7504,54.8503,0.0199,0.647371508,0,0,0.0091,0.0741,0,5.781,1184071519,0.099,0.026,0.097150963,0.2185,-30.0762676,"0"
"SPSC",6.316,333.1176,4.5071,62.3748,0.0132,0.524856938,0,0,0.01,1.2857,0,6.604,921832427.3,0.099,0.021,0.131210579,0.2257,26.25426778,"1"
"SPSC",8.384,2436.5,2.9017,30.0788,0.0012,0.647808017,0,0,0.0283,-0.931,0,5.105,839341113.6,0.102,0.002,0.141081855,0.1394,69.05396681,"1"
"SPSC",9.275,59.2662,4.4636,31.1221,0.0748,0.642903945,0,0,0.0284,67,0,4.416,1455211725,0.165,0.096,0.221620206,0.1279,35.46809674,"1"
"SPWR",-1.9,0,0,0,3.032,0.733677229,0,-6.5,-0.9965,0.1364,-3.3605,1.523,701192574.3,-0.333,-0.47,-0.314810105,-0.0379,-53.8461524,"0"
